"text","label"
"先是梦见和一群人坐公车，然后一只猛虎从玻璃窗口即将闯进来，再我还没反应过来的时候就被朋友拉下车跑了，因为害怕所以一直跑，跑着跑着发现怎么是自己的故乡的地方。然后看见路边一商店的男人很面熟，原来是年轻时候的爸爸，不到三十的样子，他显然不认识我，我走上前问了他的名字，他很不解我为什么知道他名字。我怕老虎攻击他，就告诉他注意躲避，然后我继续往前","02"
"梦见放学后和喜欢自己的人一起走，我主动拖了他的手，他好像有点小兴奋，一路上说话不多但很愉快，半路与他分别后，我找不到车回家，发，现有个老太婆跟踪我，我跑到了一间小卖部，但里面很小而且没有人，我很害怕，吓醒了","01"
"梦有点复杂！首先我和另外一个人结仇然后打了他！之后看见我喜欢的人和别人拥抱最后是和我结仇的人找了两个人打我！我全部活捉了…其间还有刀出现","02"
"孩子玩的气球都暴了孩子不高兴就带着给孩子去买气球  下台阶的时候觉得一个鞋跟高一个低  低头一看自己的左鞋破了自己的心里觉得不舒服","02"
"梦到在一包装盒里中奖得到两个女用安全套，然后不知为什么又回到老家，但我没回家反倒去了以前师傅家，跟师娘做爱并且师娘未长阴毛，事后第二天回到家中姐夫问我没有找小姐吗，我回答弄到一个少妇。备注本人已婚","05"
"我在岸上很好奇看见河里有一条很长的白色大蟒蛇,它好像也发现了我,突然以很快的速度跑上岸咬下我的套鞋然后咬住我的穿着袜子的脚     本人男性  求大师指点迷经","06"
"昨晚梦到在马路上有水，而且水里有一条鲤鱼，于是我和女儿把鲤鱼很轻松就赶到边上给逮着了，拿在手里，然后又看到其他地方也有水还有金鱼，而且金鱼是黑色的，很漂亮的尾巴，于是我又抓了一条黑色金鱼，求解梦","05"
"梦到自和朋友在别人的宴会上捣乱，地上有抢我们就捡起来和那里的公安打了起来，到走时我又悄悄在地上捡了两只手抢两只长抢躲过检查带走了，上车时为了躲检查我给了我先上车的朋友叫他个我拿着，朋友还问我拿来做什么，我给他解释了但没解释清楚，就给他说:“不要问了 你拿着就是”。这个梦是什么意思？我今天去朋友那里玩，会不会发生什么不好的事情？","04"
"先是和朋友开车（不知道是谁开，现实中不认识吧，但梦里说是朋友...)，车开的非常快，开始路上还有阻碍，但都躲过去或越过去了，后来路很平坦，是立交桥，下面都是水，下车后他们都站在路边，我问怎么了，他们说谁谁的同座掉水里了，还说没有会水的，我就下去了，游得时候感觉鞋要掉，隐约听到他们说还让谁下来帮我，好像下来了，但不知道人哪去了，（救得是个男生好像长挺好看的）然后费了好大劲才救上来，救时我还想一定要救他上去，救上来我就醒了....","05"
"我梦见了家里养了两只老虎，一直很大，一只很小，我很害怕，总是想把这两只老虎送去动物园，但是不知道是我老公的那个人还是哪里的一个男人，这个男人和我们住在一起，他不愿意送走这两只老虎，做了一晚上这个梦","02"
"梦到男友在我家做事，后不知什么事中奖十多万，男友转身对我说不用打工了，和他走，我给他使眼色，男友速要和朋友离去，我爸说，你有多少存款，就打算把我女儿带走，后男友说有二十几万，我爸说，是不是这点钱我女儿觉得少不和你好了啊，男友解释有事所以才要走","03"
"梦中看见两窝蛇，自己不敢抓，然后叫人去抓。突然有人抓了条蛇扔到我脚下于是我就把蛇抓了起来。那蛇就咬着我的左手大拇指一直不放。血就喷射出来。后来还是用手强捏蛇的头才拔出拇指出来。手指还被咬了点肉出来。请问这代表什么？","06"
"梦见自己的儿子被黑龙抱走，母亲眼看着孩子被带走，在地上伤心的哭，黑龙拿着纸条，上班写着去哪里哪里去找孩子，让后母亲到了去找的地方看见一条红龙带着自己的儿子送回来，要两百元钱，然后就走了","05"
"大约早上6点左右做的梦：中午，我和一个女性朋友去食堂吃饭，发现菜特别好，基本上都是荤的而且都是我爱吃的。本来只能打3个菜的，但是我发现起先打的那个鸡蛋糕不见了就再打了个。准备打汤的时候旁边有人提醒我可以拿瓶子装的，我就拿了个大雪碧瓶子来，先打了些肉汤，再灌了很多青菜汤。终于打完饭准备吃的时候我对面的同学都快吃好了，她说可以再去打的，我想想也是","03"
"梦见老公出车祸，腿上的血很多的。在梦里他是帮人家出车。然后出了车祸，腿上有伤口，但不是很厉害 ，但血却流了不少呢，鲜红鲜红的","01"
"梦到去参加一场训练，很多人，每人会配备一匹属于自己的马。我的是一匹个子不高的白马，在我站在它前方做自我介绍时，白马十分亲昵的在我脖子里蹭来蹭去，别人都很惊讶我们关系这么好。我非常喜欢这批马。介绍完毕以后，这些马被牵走休息了，第二天训练才会再看到。我很舍不得，就跟着白马走，可是没有追上。然后就醒了。哪位大师能帮忙解一下梦啊，代表什么，非常感","04"
"就是梦见老婆从一个我认识的男人的床上起来 ，没别事，后来我们就吵架，还打起来了，，，，，，，，，，，，","02"
"梦见了别人做爱，而且就在我的面前，感觉自己还有纯纯欲动的感觉","05"
"梦见自己的男朋友和自己最好的姐妹做爱，而且就在我面前做爱，这是为什么","05"
"梦见我去和一个同事去工作 记不得是谁了 然后翻过山后来到了一片青山绿水的地方~！ 哪里有很多树 不过好多都是芭蕉树~！下面有条河河水很清~！","02"
"就是我梦见和别人做爱，但是我感觉是认识但是有不知道叫什么，也看不清他长得什么样，而做爱时自己一点都没反抗，这是怎么回事哦","05"
"其中一只小猫很可爱，爬到我身上跟我玩，大猫是以前老家养过的，正好外面下雨，大猫就从门外跳进来，后面跟了他3只小猫！有什么寓意么！","05"
"昨晚做了个梦，开始自己家里出现一个蟒蛇，我好怕，一直找东西吃，它好像吃不饱，我找不到东西喂它了，好害怕，逃走了，躲在别人家，怕它找来，又不敢回去，就想给它吃毒药毒死它，药买来了，买了好多，后来不知道怎么就发大水了，有些房子它了，我躲的那地方没有，不过水越来越高了，蟒蛇游来了，发现我了，我怕呀，不过它没吃我们（我旁边还有个不知道是谁），不知怎么的我们就坐它身上，它把我们带到一个安全的地方去了，它又回去了，好像是原来那地方药太多了，都泡水里，水质也说不好了，那个安全的地方水不深，有好多鱼，小鱼大鱼都有，只要想要，伸手就能抓到，水很清澈，鱼看的很清楚，我们游啊游，到了江边还是海边，那边有好多穿，大的小的，我们选啊选的，最后选定了一条帆船，站上去一直摇一个什么东西就能航，还没真正起航我就醒了......这是什么意思呢","05"
"下午睡觉梦见的，梦见以前我在高中的时候，下学后，右手无名指无缘无故的肉裂开了，但没有没有见血，我记得很清楚，是肉裂开的那种，能看到骨头，还有几个手指的肉也像要裂开，然后去了医院，后来傻啦吧唧的回到家，发现去医院什么都没做，接着又想办法去医院，梦里我很害怕，之后被电话惊醒了。","06"
"梦见我在水里走，而且水一直都是在流动的，水的中间有一个小土堆，土堆上有火","05"
"昨晚后半夜我醒后又睡着，梦见这样一幕场景，环境似乎是动荡年代，我住在一个平穷的村子，遇到了一名志同道合的朋友，并结拜为兄弟，我长他次，之后发现一个密室，应该是个古墓，有两个驾车的大汉开启古墓门，进去了好久然后出来，我和这位结拜而不知姓名的兄弟偷溜进古墓，发现最里面有一个棺材，应该是黑石做的，我正要对那位兄弟说些什么，这两个大汉进来抓住了我们，这为兄弟抗下是他的主意，跟我无关，两位大汉把他带走，把我仍出古墓，我在家里为这位有义气的兄弟祈祷，结果他和一帮人回来了，说是什么皇帝，是他们寻找好久的皇帝，中间的一些经历我给忘了，记的清楚的是，后面这位兄弟似乎要为了他的族人而赴死，他在前面营救过的两位姑娘为他披麻戴孝哭的死去活来，梦中有好多人都披麻戴孝，我也一样，在他赴死的地方，大家都跪满了一地，我清晰的感觉到自己是发自内心的难过，我指天长叹，天不公，不该让义薄云天的人这样不值的离开人世，哭的我很伤心，直到闹铃把我惊醒。请问大师，这梦跟我的事业有什么关系吗？","04"
"梦见世界末日，天塌地陷，天空乌云密布，当我爬上类似长城顶端、一跃而起的时候（是一种信念告诉我一定要爬上去，只有这样才有希望），一切开始塌陷，同时天空中出现了好多佛，和射过云层的阳光（就像云开雾山、风雨过后的那种阳光），很干净、漂亮、很温暖（给人充满希望的感觉），（记忆最深的是弥勒佛）对着我微笑，我要跃上云层和佛在一起，但每次都只是碰到弥勒佛的脚，差一点点，然后无限次重复攀爬、奔跑、跳跃动作，每次都差一点点 虽然梦见的是世界末日，但并没有伤亡和恐惧，反而充满了希望！天塌地陷和天空中洗涤一切浑浊、射透云层照下来的阳光，很矛盾的美，绝望中又充满了对未来的美好向往！","01"
"我梦到我和很多人在岸上看水里，我旁边是我爱的人，水里有一条好大好大的龙潜在水里，龙头特别显著，还有两条蛇和一只乌龟在水里游，突然天上有东西下来吃了一条蛇，好像是我们大家都希望的，然后那只乌龟就帮助抓另一条蛇，好像咬到了蛇尾但是又让它给逃了，乌龟坐在那里说了一句话 但是我忘了 意思好像是它很惭愧没有抓到蛇 再然后我们遭到敌人突然袭击，然后我爱人就让他们射伤了，我就拉着他跑 然后他快晕了我扶着他才看见他身上全插满那种他爸治病用的针灸的小针《y现实中 他爸是行医,还是研究风水的，他爸和他还有他妈妈关系很不好&gt;他上半身没有穿衣服《身前身后都插有那种小针，我喊救命 一个穿黄衣服的女子从我这里过 没有管我，还有一群骑自行车的人过，有一个男的停了下来，我感觉他要帮我 再然后过来几个三轮车 让我快上车，我问他们到最近的医院有多远，他好像说有两公里，然后我就扶他上车，我知道自己身上没钱，就摸他裤兜好像有一张钱，我就放心了 因为我想的是待会要给三轮车钱  现实，然后就被我爱人叫醒了他说告诉我一个好消息说我们明后天就可以走了 我一直希望快点走 最近我们在一起创业，不知道这个梦有什么寓意","05"
"您好，我梦到大概四五个蜘蛛爬到我的身上，其中有两只钻到我的耳朵里，然后，我看见一只蜘蛛在网上，有网粘在我的身上，后来，我发现我的左手有一小坨肉，不知道是什么东西的肉。然后，我就醒了，拜托您给予我详解！！拜托！！","05"
"梦见妈妈给我和已故的奶奶包饺子，然后我们仨一起吃饺子（饺子皮薄馅大，都是肉啊）、喝汤，汤特别的干乎，是黄色的（好像是鸡蛋汤吧，），我还把我碗里的汤往奶奶碗里倒，一劲儿让奶奶多吃点，（奶奶好像是说够了，让我也多吃点）奶奶很慈爱的对我笑！","02"
"我不知道为什么在追我们学校的主任，我追着追着突然从左面小道里冒出一个大怪物，不知为什麽一直在追我，然后我就醒了。","02"
"梦见自己房间里有很多水蛭,爬了好多条准备烧死,但后来不知道又没有烧,又躺床上睡了,然后不止一条水蛭钻入自己身体,胳膊上有两条,前胸有一条,床上也有在爬,自己用手拔出来两条,后来就醒了,天也亮了,颇不解,因为我从没有真正见过水蛭这种东西.求大师解!不胜感激!","01"
"梦见有五个人躺在床上睡觉，其中有我，我老公，还有三个认识的人，结果被吵醒，发现我老公和我婆婆正在爱爱，我们都看到了，觉得好恶心。结果我们在闹离婚，但还没离掉。后来就醒了。","05"
"梦见下着蒙蒙小雨，我主动将自己打的雨伞借给我上司身边陌生人，并和陌生人回到车上取出另外一把伞交给陌生人拿给上司，自己却一直淋着小雨。","05"
"梦中自己的右小腿被人用匕首割断两次，粉碎骨折。好像是自己答应过替朋友去办什么事没办成，犯了什么错误，才收到了什么惩罚。梦境里大概就是这样了。","06"
"梦到自己的衣服着火了，本来是一点点，后来越烧越大，在没扑灭之前梦就醒了。梦里好着急啊，就想着扑灭，本来小小一点，看着扑灭了，刚松了一口气，突然不知哪里又开始着了。扑也扑不灭，最后梦就醒了。这是怎么回事啊","01"
"感觉很开心，狗狗的两条腿搭在我的手心里然后一起跳舞，感觉我和狗狗一样高，跳舞完全没有障碍。不记得狗狗的颜色样子，只知道是很平常的纯色的狗狗。","03"
"梦见去朋友家,朋友家在装修铺水泥地板,我和朋友从卫生间出来突然水泥地变软想泥沼一样 我奋力爬了出来拉了一个朋友出来 结果他不帮我 自己逃掉了 另一个很要好的朋友却陷进去了没救到.然后怎么的突然就到楼外了,一群人说楼要倒了.我很急想进去救我朋友,被拦住了.朋友的爸爸也赶回来了.然后我就醒了","01"
"梦见在泥水坑里泡着玩，而且是脱光衣服的，但是玩到靠边的时候我看到自己躺在边上，身体是非常干净的。这个泥水坑是在一个斜坡上凹进去的一个坑形成的，斜坡的顶端那头连着一个大湖，我的朋友在里面泡澡。很奇怪，又有点无厘头，望大师们帮解一下，看是预示了什么。","05"
"梦见鞋子插进我的阴道里，是那种帆布鞋，但是我平时不穿帆布鞋的，鞋子上还有阴道的分泌物。。。梦很不可思议，望大师及各位朋友帮解梦","05"
" 我梦见 在一家店里和我妈妈大吵一架。貌似是为了衣服什么的还是什么的东西吵架？我记得我貌似哭的很厉害，我醒来后也有种很深刻的记忆。 然后店里的一位姐姐给了我 一推钱？不知道为什么？收到了钱？我最关键的地方 忘记啦。总之很不安。加上 我家里 有人要开刀 问题是 我从来不做梦 的 尤其是这种梦。求解！大师请指点指点！这到底是什么意思！！！啊。","02"
"梦是这样开始的，当时是晚上，灯光昏黄，我在路边闲逛，忽然扭头瞥见我朋友，跟他两个徒弟。他对其中一个徒弟又打又骂。。动作大到像地震一样。。这个梦中间就像是被掐了一段似的。。他打完那个徒弟，直接就跳到他已经被砍完的时候了，。他面对一栋楼站着，面前是墙，他抬头骂那个看他的人，当时我还纳闷，那人在上面 是怎么砍到我朋友的呢？我朋友想要直接从外墙爬到那人那层。。被周围人给拉下来了。。","04"
"梦见考试，其他的考得还不错，有一科差几分导致整个不通过，跟之前的同时说话，被反驳。","01"
"梦见老公的姐姐来我们家，我正在整理衣服，然后就拿了一件衣服给她，说这衣服是以前她给我的现在还给她，姐姐穿上衣服以后腰身突然变得好细，我还对自己说要减肥，死去的公公也在场，不知道这个梦预示什么？","02"
"凌晨的时候做了个梦 梦见我想回家的 我现在在江苏省 我老家在浙江省 一路上不太顺畅 在路上还听到有人在议论我不行了什么的 路边还有坟墓 后来在经过一个地方的时候门口有狼狗我不敢过去 旁边两个小姑娘带着我掩护的可是走过狗那里她们把我带到一片湖泊 旁边有条路 都是冰雪 说要穿过这条路才能过去 我不肯走 她们就跳湖里游泳 湖里都结冰了 没办法我只能走了 走这血越后都压我身上了 我拼命推开 后来又经过一个坎喷水的喷在我身上浑身都湿了 说穿过去就到了可是路很小匍匐前进还是弯道很难才走过这段路 我就给吓醒了 我好害怕 听说梦见雪不好的在我醒来的同时我老公也吓醒了 说梦见我出了车祸 大师这梦是不是不好的啊 我该注意什么 吓死我了 马上起来再也不敢睡了","05"
"中午睡觉，梦见一个朋友打包饺子到我家，他没吃，我饿了，一个人全吃了。求解","03"
"梦中只要出现的是：1.食指上的戒指（破军），2.白色的狐妖，会幻化人形，而且都是女的 3.一个小佛庙，我在跪拜","04"
" 主要是梦见了 我在一条大马路上走，四周都没有人，我走着走着就想回头看看，发现父亲吊死在一颗大树上，吊的很高，我碰也碰不到，之后我就一直哭，然后中断，接着梦见我妈给我爸火化，并且是秘不发丧，我就哭着求我妈把骨灰给我保管。紧接着就哭醒了","04"
"梦见我自己也是在睡觉。然后就感觉耳朵里有东西往外爬，挤！和坐飞机耳朵承受压力一样很难受。我自己慢醒了。然后意识到耳朵有东西在往外爬！很害怕。然后终于掉下来了是只黑蜜蜂个子还不小。我很害怕。把蜜蜂丢走了。寻思还好出来了。打算继续睡。然后又感觉有蜜蜂在往外钻。然后又掉只蜜蜂。很恐惧。想千万别在有了…刚打算睡又感觉蜜蜂在钻…很缓慢…过程很难受…","05"
"我去朋友家玩，她爸爸养了好多白蛇，还有他家里有许多檀木，白蛇都在那里面，我一去白蛇就追我，我就跑，它就一直追知道我醒了","04"
"梦到自己好像是在老师家中，老师出去了，我打看一个窗户看到一望无际的大海，海内暗流涌动，很湍急，但海上没什么大浪，而且上面还有好几个发电站，看到电在水中，滋滋的响，气势很大，而且老师屋中也有一个我不认识的女孩，她在那看电视，我在窗口看海","05"
"梦见自己抱着一堆东西上车 往行李架上放东西碰掉了别人的东西 差点砸到别人是个中年妇女 她一直在骂我 我就道歉 后来又梦见老人螳螂挠下我薄薄的一层头皮，我有点酸疼，流了一点点血。伤势很轻…然后我把它用书夹起来，把它头肢解了。它很长很大，但不肥","06"
"梦见与出走将二个月的妻子边性生活，与妻绊嘴，去年腊月十七早六点四十分在姐姐家出走，不知能不能回来，找不到，急，多方杳找没下。","05"
"有人要迎娶一位新娘，让我去接亲，接亲的还有十几个人。我都不认识。我自己有古代女人的头型揝，我背着一个大书包，书包里有东西，说不让看，但我看了，新娘家里人不高兴。还说要让新郎给红包，我说我把红包都给你们。我不要。还奏乐。好像是佛教音乐。","03"
"昨晚一梦：梦见自己忘记搁放在单位会议室长条桌下层的的一万元钱，在无意中找个盒子的时候，意外发现了。单位女清洁工说，她早发现了，但没动。","01"
"梦里有人上了一个台阶推了一辆只有一只鸭脚的小推车去海边接人，我来到海边，海面波涛汹涌，这时有一个小精灵飞越海的上空用小魔棒把海面变平，好象时间停止似的。我在海边等船上的人下船，突然间下起大雨，但有人为我撑伞，我抬头把手伸出接接看雨滴，心情很平静并且醒来。","05"
"梦见我和朋友走在路上，路两边都是坟墓，有个声音说要往坟头上压钱，不然不好，我从兜里拿钱每个坟头都压了一百元，后来又碰见两个，但是兜里没钱了，有人跟我说压点零钱意思一下就行，我就压的零钱，后来梦见到新家了还是西户带飘窗的那种","03"
"公司的一个供应商来找我，我请他去小饭馆吃了烤鸭，回去的路上，我不想让他跟我回公司（供应商是个小伙子），我要跟另外的同事去分公司，然后我和同事走到一个小山坡，上面晒满了金灿灿的稻谷，我在上面跑，但跑的很慢，供应商在后面追我，好像还摔倒了一次，反正感觉挺兴奋的挺高兴的。","01"
"昨晚我梦到：先是天空暗下来了，接着我看见一条灰色的龙从天空降下来，我很害怕。正在这时，那条龙变成一个古代的贵妇手里牵着一个也穿着古代衣服的小孩降落到地面,就是不清楚是男孩孩是女孩。","05"
"梦见自己赤裸上身，抓到一白鸽。白鸽身上有花纹，华美异常，且有羊状图案在腹部。初始鸽子欲走，我用力抓住。如是再三，鸽子最后老实不再有飞走的迹象。随后鸽子拉屎在我肚子上。","04"
"梦见马上要和我离婚的老公和我一起坐船，靠岸的时候，老公上岸后拉住缆绳，想将船靠岸，但是忽然船又驶离岸边把老公拖下水，他在水里挣扎，我坐在船上，船（这时变成快艇了）飞快地开着，我很害怕，紧紧地握着方向盘，快艇快速的前行，船头接近90度的直立行驶着，过了一瞬间，船就慢下来在另一个码头靠岸，我轻松安全的上岸了","05"
"孕妇梦见一个好像很熟悉的女鬼，跟她和另外一个女子说，女鬼小孩很多，还有两个儿子没地方去，要她们帮忙照顾。","02"
"我在梦中是处于高中的年纪吧，可能，记忆不是很明确。梦到过去的一个同学，是小学同学，他叫我在一个地方等他。那天，要去学校，但我还是选择先去见他。我走了很久，才发现走过了，又往回走，又再次走过，后来终于到了，他却离开了。另外一个女生给我一包东西，说他等了我很久，我打开看，是一张便条和一卷胶片。便条上写着“我先去工作了，别去找我，那里不适合你”，我拿着胶片把相片洗出来，是很久前的照片，有我和我的家人，那刻，我感觉他好像有点喜欢我的样子。后来，我急着去上学，拼命的跑，还是来不及，就等公交车，等了好久，结果坐错了车。很奇怪的是，现实中，我和那个人根本算不上熟，而且也只是小学同学。如果不是这个梦，我可能都不太记得他了。","02"
"梦见自己去澡堂洗澡，一个洗脚美自己脱了衣服也洗澡，我背对着她。但是从墙上的玻璃我看见她去关门，关门后她洗阴部。阴部一点毛都没有","05"
"开始很多人在一起  不晓得为什么  他们不知说什么  我突然拿到刺伤朋友好几刀  之后回家取钱 去朋友 很害怕  有感觉是小学到高中的人物  封不清楚   这个梦就想贯穿现实与梦幻之间","04"
"我和我妹妹走在田野边我就看见一个电线杆上长的密密麻麻的都是红花，我和我妹妹说都是红花，我妹就说原本是绿色的，然后我就看下面是画上的红花，我妹又是红色油漆染上去的，我走到电线杆的另一边有3，4朵突出来的是蓝色的，我就说是蓝色的吧","01"
"梦见老公到我上班的超市里来，我们（还有同事）突然发现一条花蟒蛇又粗又长，避都避不及。老公居然跑去逗蛇耍，蛇一下跃起来咬了老公的嘴唇，老公使劲抱住蛇颈想勒它，（我当时看见蛇头好大哦），最终商场保安拿着木棍把蛇吓跑了。然后我冲上去看见老公嘴唇肿起的，就和儿子一起找个人力三轮把他扶上去往医院送就醒了。","06"
"梦见自己走在路上，走着走着，忽然捡到一个大金镏子，很高兴，正琢磨着没想到自己的运气可真好，还能捡到金戒指，走着走着，呀，又捡到一个大金镏子，还觉得好运气竟捡到两个大金戒指。。。","03"
"梦见自己去邻居家称体重，然后本来只有将近50公斤的自己居然增加到了近66公斤，然后自己老不相信，说他们的称不准，说我妈的比我胖那么多都才60公斤，我不可能那么重，然后他们说他们的称确实不是很准，但是也没夸张到这个程度。梦境中自己还是跟现在一样，确定体重肯定也没有那么多。","02"
"梦见一男一女到家借水喝，因为我自己在忙就告诉倒水的位置让借水的女人自己倒，后来又有人来我家买东西，走进摆的地方就看见一堆大便，","05"
"梦到家里的天花板上长出好多蘑菇，有两种颜色，很大，还有分了雌雄的，雌蘑菇正在不停的繁殖，蘑菇越来越多越来越大","02"
"昨晚梦见亲戚家黑烟滚滚，没看到大火，然后我就喊我老公去救人，跑去一看他家男主人及一个孩子被烧死，她老婆在痛哭，我看到他躺在厨房灶门前已经死去，我当即也痛哭不止，直到哭醒。亲戚家在拆房子，准备建新房，他家一直频频出事，孩子身体也不好，在拆房子之前，他老婆无端端在家里摔了一跤，摔得嘴破脸肿，不知此梦有何不祥之兆？肯请大师解答！","04"
"做梦时间早晨：6到7点之间，梦见水中鱼分二部分，左侧有3到4条大一些的无色是灰黑的，右侧有7到8条小一些的这些鱼中有可见彩色鱼，水深在小腿左右，没有用手去抓，手中拿有照像机，想把水中的鱼用照相机照下来。请给予解梦。","05"
"晚上梦到头上有很多红色的虫子，用手不停的往下弄也弄不完，梦境中还向妈妈求助。我一直用手往下抓的扔可还是有很多，后来就难受醒了","01"
"梦到我在家里，3个朋友来我家了，其中一个给我送来一个很大的甜瓜，说是她自己家种的。后来又去了外面，看到 了一片树林，四周都是树，中间有块没树的地方种的甜瓜，地里有好多甜瓜。","02"
"梦见自己和另外一个人结婚的场景，仪式很简单，但是很忙碌。过程中自己上了婚车，自己也记得结婚的人是谁。求大师指教是什么情况？自己有些担心。","02"
"梦见我在飞，看见我的女儿赶着一辆很多马拉着的大货车，车装满了货，可车在到达地点时马漩进了一个干柴垛都死了，马都是白马，不知什么意思。","04"
"梦见直径1米左右的大蛇咬，没咬着，我骑在他脖子上，双腿夹着它七寸处，被他带了很远，中途遇见铁路刑警枪击它，打不死，大蛇逃脱后我看见它吃人，身体快速恢复。后来手机钱包都掉它窝里了，不能呼救，惊醒。。。","04"
"梦到奶奶像平常一样，然后感觉是隔壁邻居要结婚，她帮忙，然后我说您别打扫了，我来，你指挥，你休息，然后我奶奶就让我给一盆植物浇水，之前她都浇过了，我看见那里面水都已经淹到土上面了，我说再浇会淹死的，我奶奶非让我浇，然后我打了一盆水浇了下去，然后很清晰的看见那么多水被这盆植物吸收了，看着真神奇，这什么意思？谢谢","05"
"梦见一只油光水滑大得跟猫样的老鼠，梦里感觉它是我的宠物，在被子里还抱着它，一会它就自己爬出来大摇大摆的走了，头都没回，我突然发现肩膀上被咬了两个洞但没出血，我还问妈妈要不要打狂犬育苗，我妈说不用了，这什么意思","06"
"梦见和母亲在一起走着，眼前出现国家修路的情景，到处挖的稀巴烂，但没有修路的工人，只看到很多车，交通点阻塞，有一辆大车突然调头倒车，求大师帮帮我。谢谢~！","03"
"昨晚梦见睡在已经死去四五年的姥姥和姥爷中间，快到清晨时我去隔壁了，然后就感觉姥姥和姥爷那屋有动静，过去就看见姥爷坐起来了，吓的我回到隔壁就把门锁上了，姥爷就追着我好像还说了句什么，然后我就打110，结果串线了，一女的接的，我要求她帮忙打110她拒绝，可后来还是接通了。这寓意着什么？请大师帮忙看看。","02"
"第二天梦见自己被猫抓，不敢动 一动那只猫就狠狠的抓我一下。","06"
"梦到在喝酒，突然朋友家的狗来咬我下体，然后我的狗把它赶走，咬我的那只狗被车卷进车轮","06"
"昨晚梦见很大一群蟒蛇 有黄白的 红的 绿的 花的 但它们对我并没敌意也没伤害我 我还跟它们一起玩 有条黄白的大蟒还在我怀里 我是一个女生 不知道梦到这样的是好是坏呀","04"
"昨天做梦梦见狗熊，我和3个朋友一起往我回走，我感觉后面有东西，回头一个是只狗熊，然后那熊就追过来了，马上要扑到我了，我装死躲过去了，狗熊去追其他人了，这个梦怎么解啊","02"
"早上5点左右梦见在为爸爸做入殓仪式，不知什么缘故？爸爸已经去世一年多了，从没做过这样的梦，醒来很累很累","02"
"梦到上体育课，不知谁拿了一条长的细蛇，过了一会，蛇过来缠绕住我的脚，我站着不动，它就走了。接下了又有无数次飞过来缠绕我，我依然不动，它都走了。","06"
"我是女生(*^__^*) 梦见自己往回家的方向走，但是我一边走一边说，我不想回家，走着走着，发现周围的房子变的一模一样，只有一条一直的马路，我想就向前走看看，不知怎么就到了一座像道观的地方，大门开着，仿佛人间五月天，阳光明媚，不冷不热，非常舒服，我看到有个大木桶，旁边有清水，冰块，我就装了一大桶，想着冰镇清泉水，拿回家给爸妈喝，可是我竟然向后院走去，后院有花，有一池清水湖，清澈见底，我跌倒了，并不痛，我穿着一身轻盈的衣服，清风吹过，阵阵凉意，我就慵懒的躺在湖边，左手放在湖水里泛出阵阵涟漪，此时，两位道人出现在我面前，一位道姑，好像要斥责我，但是说了什么我不记得了，好像是让我跟她走，感觉就像许久未见的熟人，另一位是道长，我坐起来，发现水桶倒了，水撒了一地，有松鼠趴在桶边饮水，见我就跑了，道长好像要我住下来一段时间，让我跟他走，道姑就气愤的离开了，他们和我说过同一句话，只记得好像有两个字……轻云，我对他们两位都很怯生，没有跟他们走，然后就醒了。","05"
"梦见自己在爬楼梯，好不容易爬到六楼才发现 自己双手在爬楼的时候被划烂，像被缆绳磨烂的似的，双手满是鲜血。我的宿舍在九楼，六楼以下都不能坐电梯，所以在梦里我就很费劲的往六楼爬，想去坐电梯。爬的过程中还在后悔为什么没在一楼等电梯啊。然后爬到六楼准备搭电梯的时候才发现满手是血。","01"
