text,label
梦见自己和父亲都杀人了 然后在一条路上父亲骑自行车栽我 然后看见收费站了 绕开收费站到了小路 到了另一个城市 我突然要想去买自行车 到了商店发现商店进去后服务员说 关门了 然后出去商店 下雨了 我父亲进了一个交电话费的小店避雨 我在外面淋雨 突然跑过来一个活死人 我躲进了小店 我父亲我和店主把门用力关着 活死人在外面撞 突然我父亲打开了门 我们就直接冲出去跑 我突然捡到一个棍子往活死人头上戳 但是戳不进去 然后街上混乱了 大家全部在跑 然后我醒了,19
昨晚的一个梦，开始是和一个漂亮的陌生女人发生了关系，因为实际上我根本不认识，但是在梦中好像是认识的人，之后我又跟她强行发生过几次了关系，我不知道算不算是强奸，我的好兄弟知道后很不高兴，但什么也没有说，就不理我了。之后我们去的地方的居然是学校，还是我读初中时的教室，我和我的好兄弟还在一起上课，好像没有任何人知道此事一样。,14
我梦到，同事故意惹一个人，同事本来就受伤，被那个人打了几拳，我连忙阻止，顺势给了那个人一拳，没想对方一把箍住我的头在我后背好像是用冰棒棍插了一下，顿时感觉无力感，求放，放完后看到那个人全身都变成了红色。莫名其妙。求解,7
梦到几个朋友一起到了一个密室然后密室里有血 血的尽头是一副棺材 棺材旁有个浑身是血的死人 然后这死人变蛇追赶我 我跑到老家一个平常不怎么熟悉的人家里 赤脚把那蛇踩成了三断 但那蛇还活着！紧接着我有做了个梦，是这个梦的再续！还是那个密室，一些我不认识的朋友，他们告诉我在那个密室里的一些声音，一些情节是他们故意做的，并在这个梦境中他们演示了一些情节。但他们演示的这些情节都没有在上个梦境里出现！一个情节都没有！梦到了这里有出现了意外，在梦中我因为质疑他们说的，就靠在一个柜子上问他们，可这时却在那个柜子里突然又出现了一条蛇，感觉中和上个梦境是同一条蛇！这次我要杀那蛇，却被他们拦住，最后我提起那蛇扔到了一边，可那蛇却盘了起来，但不见脑袋！,7
老师，您好！昨晚做了一个很奇怪的梦，开始梦见自己在洗澡，洗着洗着突然发现男女浴室是一个帘子隔开的，自己却在男浴室这边被一些人看到看到，很不好意思；接下来好像感觉自己是在部队里，自己从柜子里拿了东西被发现，被上级开除（说是违反规定私藏物品，其实那些物品时自己领导的，但是又不能供出来只能自己被开除）；再后来有继续梦见有人被杀死，用很残忍的方法。然后自己很害怕就醒来了。,19
自己在回家的路上手里拿了件蓝针织衫.走着走着发现手里的针织衫变成红色另一件衣了，就往回找原来蓝色的衣服，后来发现手里的哪件蓝色衣穿在身上了.又往前走看见一女孩向我示爱，又问我有没有老婆，我见她长的不好看.就说我早结婚了.孩子都2岁.然后才打发她，突然发现红色们衣服不见了，就看身上原来穿在身上可蓝色的衣服不见了.就回头找没找到，又往返几次没找到.后来发现,9
我和老公带女儿出去玩，经过一座桥时，老公把自行车停在桥旁的岸边，我和老公商量着是否要骑过桥时，女儿就去扶自行车，结果没扶助掉进河里，老公拉了一天下没拉住，女儿就沉下去了，老公不会游泳，我急呼救，先有一人下水，但总是差一点就抓到，等后面想下水救人的人说水太急了，被冲走了，我就看不见水里的女儿了，就急醒了,29
我梦见我和男朋友还有妹妹 溜达玩走到山上看见一块坟地我看了一眼突然出现一个 女人白色的短发 胳膊夹着东西往下走 不一会跟着我们来了我就害怕了 我和妹妹突然一回头 他没害怕 我就倒在地上 他从我身体上 骑了过去 我就吓醒了 为什么会梦见 这个呢？太可怕了,7
早上做梦梦见自己的下牙（就是虎牙下面的那颗牙齿）被自己舔掉了，还出了点血，我自己拿着牙齿看见牙里面差不多都空了，差不多中空状。然后就醒了，现在挺害怕的，不是说梦见牙齿掉不好吗，跪求大师帮忙解解，不胜感激。谢谢~,14
梦到老乡给我和老公介绍了一份工作并收了200元介绍费，在坐上列车以后，心里特别不舒服，我问老公，我们的事业就不要了吗，你忍心打工吗？他很坚决的说是的，我心里特别失望，我说我们在北京还有一片天那么多设备都不要了真的很可惜，后来就醒了,9
梦到我一把雨伞放在楼上阳台凉，有一阵风像夏天里季节性一样说来就来，继而下了一场大雨，而我的小红伞在起风时被吹到楼下，下完雨后，不知怎么，原来是撑开来的伞又合起来，只见它掉到一楼排水沟里冲跑了，我去堵截没成功又冲到好像是地下室的暗沟里再也找不回来，不过在地下室里住着好多人，有的做生意的，有开洗澡堂的，还有住家的，没找到伞就很失望的往回家来，后来就醒了。请专家咨询服务,19
梦到我打电话给自己恋人发现他跟别的女人同居、说要离我而去、我一个人独自伤心。求解？,9
梦见家里进来蛇了，家里和现在住的房子一样，就是多了院子，院子里都是泥土地，本来用袋子抓了在泥土里的两条蛇，让我弟弟提着去给某位大师看的，记不起来了，但是蛇咬了我弟弟两口逃走了，后来想抓但是蛇钻进地里了，又请了大师来，大师好像说可以把蛇赶走，但是还会有蛇来所以等几天一起赶走。梦里觉得去年也有过很多蛇来家里，在梦里还想如果夜里睡觉的时候有蛇来怎么办，还有一些零碎的记不清了，请大师解答啊,18
昨晚梦到好友去世，原因好像是车祸，然后在朋友去世前，自己好像和她开玩笑发过短信：去死。所以一直很内疚，也有人说朋友去世和我有关。接着梦到去参加学校的文艺汇演，见到从小到大所有的好友，得知，好像去世的好友好像不是真正的死亡。又和另一好友聊天，得知其感情不顺，恋爱遭到父母反对。然后互相交换食物，食物是土豆。。。,9
很久以前就喜欢做这种梦了，被人追杀，逃命，我勒个去啊。。。昨晚上还梦到被人追着差点强奸了。。后来吓醒了。。。有时候也会梦到追杀别人，感觉挺爽的，武功高强，会飞的那种~~嘿嘿，不过还是被人追杀的次数更多一些。小时候还梦到被日本人追到房顶上捅了一刀，不过大多数梦都是跑着跑着就醒了没被追上的那种。,16
"昨晚梦到在大海上有一条长沙发,我和我妈在一起.远处看见一只小熊猫我为了躲避开它就紧贴沙发让它走了.没想到隐藏着一条蛇,咬住我掌心,情急之下我甩死它了.结果不久小熊猫又回来了  没办法我压住了它 想打110 可打不通  叫我妈也不应  期间它一直反抗我没放手.就醒了",11
梦到前男友不说话 看着我笑是那种若有所思的微笑以前也曾在他脸上看到过这种表情，但不是经常没有前因后果，没有任何剧情，持续了好久，只是对着我微笑只有脸部特写，非常真实我马上就醒了，醒了以后也是迷迷糊糊的起床后也能记得很清楚那个笑,8
昨晚，应该算是清晨了，我梦到已故的爸爸，还有一个村子里的池塘，好像我还掉到了池塘里（有没有掉下去记不清楚了）。爸爸在梦里一直都没有说话，其实我已经好多次梦见他了，梦里他是没死的。但是我在梦里心里又是知道他是死了的。最后我爸爸在梦里咬了我的左手食指。我就哭起来了，醒来的时候发现确实是哭了,14
我梦见 老公 买两个又大又漂亮的钻戒一个送我一个送小三，而且老公瞒我和小三刚结完婚，小三很漂亮穿着婚沙，我没要钻戒和老公大闹，老公说早就讨厌我了，并说我许多坏处，我听后太伤心啦！也有一种被欺骗后的愤怒，老公还能让我留在他身边，我说决不二女侍一夫！说完大哭，心痛原来老公一直看我不好，我自己认为我做得都很好呢。我对老公说就因为你想离婚就这样说我?,9
一电梯的同事进电梯，一开始进去两架电梯内室是打开的梦境，后来电梯开始运营的时候好像又个隔开的，然后电梯突然下降，电梯里的同事有些就半卧式趟在电梯里，我也就立即半卧式趟着，电梯里的指示数字乱跳，结果门打不开，快要窒息的感觉就醒了,14
梦见我过世的母亲要开商店 自己和她交谈 我父亲帮着粉刷房子 又梦见我故去的奶奶 并在梦境里知道奶奶过世还看见了奶奶的灵魂 还梦见我家过世的小狗 很健康 梦见自己从高高的雪山顶上滑下来 还梦见自己和自己的对象吃饭 以及参加招聘会 自己错过了 去的时候已经结束了但是做完梦 很舒心 没有特别恐惧或者什么的,14
梦见家里被贼偷了，贼好像趁家里人睡着后用药把大家弄的睡得很死，在家里翻箱倒柜，把家里值钱的东西和钱 卡都偷走了，等大家醒来一看，家里乱七八糟的，沙发过道到处都堆放着翻出来的东，贼偷完东西已经走了，我赶快就看钱包里的现金 卡等，一看都不见了，全部被贼偷走了。,9
每晚都会梦见我的小学同学，她们曾是我的好朋友，后来因为小误会没联络，但是分开后这14年，每晚都梦见她们，有时候她们还是我好朋友，大多时候她们一起在害我冷落我孤立我。,8
我梦见自己得了一种病，浑身无力浑身浮肿，好像就要很快要死了，家里人朋友都通知了，后来我妈说临死前要死个澡，我没劲洗，这时有一个年纪男的要帮我洗，我不肯也不好意思，他好像说他是一个年纪这么大把一切都看得很淡，更不会有邪念，他好像是一个和尚之类的人。后来洗了个澡居然没死，浑身的浮肿也消了人也精神了。,9
梦到儿子被很凶的狗咬，那狗跳起来 边叫边咬，但好像没咬住。我在奋力阻挡，一边大声吼叫一边用力踢打，我在保护儿子，告诉儿子不要怕，有妈妈在呢，有妈妈保护你呢。但是不管用，狗还转着跳起来要咬呢。就是觉得特别特别的凶的一只狗，但几回下来，好像是没咬着儿子，便是儿子确实很害怕。我也很急很怕的，我是担心儿子被咬伤。,7
梦见两条龙，一条小白龙在岸，消失后在水里出现一条青龙？之后记不清了,10
我弟弟连续几天梦到已经过世的奶奶坐着大吃特吃，不跟我弟弟说话，也不看我弟弟一眼，只顾自己吃东西，但样子还是消瘦的可怕，在梦里，弟弟觉得奶奶实在太可怜的，就忍不住哭泣，一梦醒来发现自己泪流满面！,23
 梦到我和同事在河边捕鱼。我在河上游，有一个比较狭窄的地方，里面有两条20厘米左右的黑鱼，我抓住了一条，鱼没咬人。然后我看到河流往下很窄的地方有两条40厘米左右的黑鱼，我就想：“让我同事到下游堵住出口，我从上面下去抓鱼。”但我同事没堵住，结果鱼逃跑了，可是看见他在水坑里，水好清晰啊，跟透明的一样。,10
 在老家，我和我表哥一起，还有我姨，我梦见狗咬了自己我有把狗摔死了，他们没有帮我,11
我梦见有四五条白色的云龙对着我叫吼，开始只见到头，后来我用席子扔他它，再后来飞走了，飞走的时候又看到龙尾，然后就醒了,19
我梦见我家老房子被偷了可是没有丢东西还梦见已故的父亲还梦见自己在考试是什么意思那,7
怀孕梦见被火烧伤整张脸，脸都脱皮了，接着头发一扯就掉光了。梦里和朋友一起诉说时非常的伤心，还指着满是伤痕的脸给朋友看，号啕大哭,9
梦见别人把自己的头割下来三次又长上，每次割下来也感觉不到痛，但是还能看见别人，然后头上戴了很多帮助眼睛看路的东西，等上熟人说今年帮你,20
我是个男的 我梦见我回到像是民国时期的事情 最让我印象深刻的是一个女子 她背影有点像我现在的女朋友 这是我起来之后推断的 在梦境中她站在那种古老的化妆台前是流泪 她眼泪似乎哭花了妆 她看起来好难过好悲伤 我看着她哭我站在她身后也感到好难过 我还有喂她吃冰淇淋 但我始终是记不起她的正面 当我醒来的时候我觉得好惆怅 好难过 好悲伤.,9
"梦到大河，河里有好多好多大的鲤鱼,很多人在抓鱼，我也在抓鱼，大家都在等，至于等什么就忘记了，到最后，我没有抓到鱼",10
梦见自己在教室里和以前的同学以前坐着窗边，忽然发现包不见了，里面有钱包，钱包里有我的身份证和刚发的工资1200，后来跟同学说，有一男生说昨天晚上在酒吧看到我的包了,9
梦见生病去香港动手术，到了香港好想见到在香港爱的男人。心里好怕，怕动了手术就这样见不到他，梦到动手术那天见到他在陪我。,8
在梦里，和老婆与她的朋友一起出游。来到庙里，她朋友要去拜虎爷。梦里的虎爷是在一个类似擂台的四方神台上，神台大小为6米左右，高一米左右(1metre)。神台上，围绕着一米高的长方桌宽半米左右，神台中间空着。入口的阶梯在神台的中间偏左方，出口则是在右边的后方。一上了神台，虎爷（活的黄老虎）就在右边长方桌的下面。其他桌上则是蹲着一只只的小猫，很有规则的蹲着，各距离半米左右。她朋友很平顺的穿过了神台。我对老婆说我不太喜欢穿过去（心理面是怕老虎会抓人），但我还是走上去了。一踏上了神台，虎爷企图要	抓我，但我却安然无恙因为老虎是被关在桌下。走到神台的中间时，桌上的猫开始浮躁，尤其是左边的一只黑猫，梦里的我感觉得到它想要扑向我，但被我喝令住而不敢前进。然后我就很平静的从神台的后右方走下去了。虽然老虎和黑猫都想攻击我，但老虎被关着，黑猫被我喝着，所以我安然无恙，毫发无损。梦里的我，心理不安，觉得有什么脏东西冒犯了神，本想在庙里的问卜摊问个究竟，但没有，因为觉得那些不可靠。于是在梦里GOOGLE了一下，发现原来是因为我咖啡喝多了，咖啡让那些动物不安。然后我就醒了。在梦里，我确实是喝了几杯咖啡，现实生活也如此。醒来后GOOGLE了一下，发现当天是正月23日，癸巳年，甲寅月，己巳日，甲寅月的最后一天。也发现月或日如有“寅”的话有特别意义。很碰巧的今年的惊蛰日竟然是我做梦的隔一天（即正月24日)。小时候常常和父母去拜虎爷，但长大后就不曾去拜，相隔已有20-30年左右。在此请各位高人赐教！,8
梦见我和几个同学在游泳，然后河里还有好多村民的孩子，过一会我们上岸了，我对象告诉我说你看河里有鳄鱼，然后我们好多人趴桥上看，让河里的小孩快上来，河里的小孩上来的时候一个小孩被鳄鱼大嘴一张吃掉了。,10
梦见在老家房子里的火炕上，有人对我喊新兵站到后面，而弟弟才是新兵，我犹豫了一下站在了后面，那人这时发现自己搞错了！炕边上摆着桌子，有人坐在炕边吃饭，我和弟弟在炕上做着俯卧撑，我做的快些，做着做着右手下就有点发空，我动了动，发现炕塌了一条，想起是昨天晚上三叔睡的位置，他刚起来还没来得急修，我好像又做了两下，这回我这边塌了好大一片，我顺着没塌,8
我在大海了航行，我坐在船尾，大船进水了，我于是往船头走 最后坐在了船头上，好像船还有点朝尾部倾斜。 后来我和一些人去一个挺大的地方吃自助餐，饭有特色还好吃，还梦见已故的同事和他爸爸吃自助餐。,14
梦见金蛇出洞，还被其他毒蛇咬了脚，回到自己上班的医院，没有人会治疗，后来回家乡了，有个老人家帮我治疗，在家乡的家里还梦见了我死去的爸爸和现在患有癌症的爸爸的旧同事。,20
梦见姥姥去世了 后来不知道怎么和父亲一起赌钱赢了  然后又和母亲一起和父亲有吵有打 在旁边的人说我连父亲都打  后来我对父母说就当没有生我这个儿子  母亲拦住了我    这是什么意思,32
梦见前一任男友带我去市场买海鲜给我，去到海鲜摊位跟老板称海鲜老板不用电子称，偏偏拿个很小圆圆的称来称，老板跟我们说了多少钱，我跟前男友说很贵不如不要了，前男友说没事就买吧,8
我和朋友一起去玩听着音乐，以为别人家结婚，后来看见原来是丧事我和他说我猜中了是丧事，后来我又说你耳朵怎么打打耳钉他说我把他耳朵打的动,21
梦到跟男友（这男的我不认识 ，我还没男朋友）在一起，妈妈在另一个小屋，后来男朋友的爸爸回来了。他不同意我们俩在一起要赶我走，我让妈妈先走，我帮妈妈收拾东西，谁知在外面男朋友的爸爸找了一帮打手，每人手里都拿着甘蔗，把我妈妈打的头破血流，之后我很着急抢了一根甘蔗就朝那群人打，之后就记不太清了。最近也有点不顺。希望大师帮忙解下， 谢谢了。,9
梦见在一个悬崖上（高处的练习场），大家都能从高处急速跳下，然后踩着风弹起，好像有大师也让我跟着做，我不敢。于是只是在旁边的小坡上练习，但是不得要领，反复练习 总觉得每次都是从高的地方跳下，很重的落地，不能体会中心挪在脚尖上 跳下后弹起的感觉。。,14
梦到自己和女友结婚呢，看到自己的女友再和自己的朋友接吻。请问是什么情况，预示什么？请大师解答，谢谢,9
梦我和孩子还有一亲人在水里水不知不觉中就要到我们脖子上了，我不知道是什么意思。还有梦见我妈走丢了，我就找啊找，怎么也找不到。,10
    在逃亡路上护卫为了保护我死了，我跌落悬崖被峭壁上的树拦住，得以活命，那是一个小山谷，我在那个山谷中解开了至宝的秘密练成了绝世神功，再次回到外界,14
梦见要去修牙但是没修上我看见我的牙有可大的一个洞了 想去修结果跑去玩了 想第二天修但是第二天要考试没时间,14
梦见自己踩自行车去学校然后路上车坏了去修然后自己莫名其妙的什么都看不见！最后到处找水！然后站在一家店门口我想了我不是在睡觉？我要挣开！之后竭力去做最后醒了！,27
梦见我在家里，感觉到外面有潮水声，打开前面窗子一看，前方不远处，潮水在涌过来，。又走到后面，打开后窗看到一些人穿着背心在下面坐着，也有一部分人在骑车，地上有水淹过的痕迹，还多出了一座山在边上。然后，我把窗关上，想上阁楼拿救生的东西绑身上。上了楼，进了房间，看到外公的床，就让外公救我，然后一只大手伸了出来，突然我想到外公已经过世了，感觉不对，然而我的手已被抓住，我就和他搏斗，但看不清人。我喊叫着，天主啊，保佑啊之类的话，但挣脱不了，这时，我手机响了，把我弄醒了。（我家是住在上海的，没有山，外公前几年过世了，他不住我家）,10
一条大蛇准备咬我，被我躲过去了。然后我跑到家里，大蛇跑过去把我家人全杀了，后来变成一个男人用钢叉把我盯在墙上，说我命中该死，但是我躲过去了，现在害的家人陪我一起死。,9
梦见放在发小的一包金元宝和发小的所有东西东西一起给偷光！这意味着什么呢？高人解答！,9
梦见老婆有了外遇，我就把她推下了水想把她淹死，在水里面使劲把她往水里面压，旁边还有不认识的人帮我把她往下压。,10
梦见去北京，在四合院 或者在楼旁，墙上有爬山虎，枯萎了 我记得好像是把它砍了，看到了葡萄架，树有一个成人的腰那么的粗，还有三只青蛙很大，有一只白的青蛙最大比狗还大，一只红的小一些，一只黑色的青蛙了很大，黑色青蛙和红色青蛙在墙上，黑色青蛙用舌头把红青蛙卷上去吃了，把白色的也吃了，黑色的咬了我的的脚指头，我把它踢开了。——————我是一个已婚男人，两个女儿，这个梦在事业和爱情上有什么征兆啊？,37
大师你好，我这个梦有些长·请你谅解，我觉得这梦说明什么意义。 今天睡梦中，我梦到我一朋友在打一个男孩子，是经常打他，梦中我好远都可以听到我朋友用脚踢那男的胸部的咚咚声，可墙壁挡着我，我过不去，之后我看到那男孩胸部被打的好大好大，看起来人也比以前懂事成熟了，他一直用不一样的眼光盯着我还有欺负他的那人看，看起来给人的感觉是要出事，结果这男孩请了一个年龄大约24岁左右的男孩子来找我还有我朋友一起玩，那男的说你朋友欺负他了？我说不知道，这男的就来了句你们两个都是存心玩弄他的，我冤枉， 我说我没有，这时候这男的就拿了一把砍刀出来，我就发火了，说谁没在外面混过？我怕你那几刀不成？然后我就把刀抢过来了，这男的就开始怕了，后面他走我家另外个屋子又拿了一把刀，我和他拼了几下，他说他不闹了，我就出去了一会而已，在外面我朋友找到我，他手里拿着自己的眼珠子，直接安装到自己眼睛里面，鼻子的皮他用手把他又放好，我看后很生气我说是不是那男的干的，我朋友说是啊，我就拿着到去我家找那男的，因为不知道怎么回事就在我家里了，找到那男的之后，那男的什么都没说，坐那里·要我拿刀把他眼珠子和鼻子割了，我什么都没说直接拿刀插他眼睛里面把他眼珠子扣出来了，又把他鼻子割了，我就出去了，我别的朋友知道了此事，这时候看到被我害的人·还有被我朋友打的那男的去他们亲戚家了，我另外朋友就说把你家门锁了吧，免得他们破坏你家，我就回去锁，可是锁坏了，我就骑自行车去买锁，结果去干活的田地里面看到我爸爸妈妈他们我就过去了，我问候两句就骑着车子回家，刚下去一下下，就发现几个人沖我笑，好凄惨啊，我吓得又回来我爸这边，我爸他们自然和我一起走，他们看到这么多鬼·有的像僵尸·有的像恐怖片里面的鬼，也吓的不行，最后觉得好不容易快走回去了，碰到一个鬼，是我们都认识的一个村里人，我们以为他看不到我们，谁知道他看得到我们，还把我们提的呆子都打翻。看里面有什么东西，好像就是在抢东西一样，结果什么都没要，就拿走了几个帽子，还是在路边的，也不是我们的，我就骑着自行车想赶快回去，结果又碰到一个鬼，他把天变黑，想很多鬼围我们，我拼命的骑着自行车追白天，终于追到白天了，他就用一米多高的木头，木头前面有钢针，扔出去，然后念咒语，其实，我总感觉这东西我有种很熟悉的感觉，那些木头走我后面反攻过来要扎破我自行车的轮胎，就这样反反复复我躲过了5 6次，我说好话别在弄我了，我回家真有急事，他才说，那好吧，你记得下次在来找我玩，我当时只是想着快点结束掉，我就答应他说好，下次一定在找你玩，他说，你若不找我玩，我就去找｛我某个朋友的名字) 他的老婆，在找到你，因为我是他老婆的弟弟，我的天啊，我那朋友的老婆我从来没见过面，我和他嘴上说的那个朋友也是只有一面之缘而已，这梦说明了什么？我被吓醒的，到现在全是还是凉飕飕的，好可怕啊。求大师解读。,13
"我梦见,我的男朋友, 因为在浴池抽烟,点着了浴池的包房, 被人追杀, 然后他要跟我分手, 同时他的身边还有一个女人, 那个女人一看就不是好人,有纹身, 还吸毒, 我不同意跟他分手, 因为后边有人追, 然后我们三个就逃跑, 然后接到一个消息,说要去浴池的楼上, 找一个人, 这个人会保护我们, 结果我们刚刚上去, 警察就来了, 警察也要抓我们, 然后我就躲在了 一个椅子后边, 他俩就不知道去了什么地方, 这个时候, 我的身边就有一个女人跟我说话, (我原来是学舞蹈的) 这个女人跟我说, 你现在还能下去竖叉吗, 我说 下不去. 她说 你能, 你试试, 然后我一试 真的下去了. 这个时候, 就发现, 外边有很大的动静, 我躲在椅子后边, 往窗外看, 看到很多的车,车上拉了很多金黄色的大便 得有十多辆车吧 把大便都拉走了 然后车走之后, 路上一百多米, 全是大便 满地的大便, 对面窗户上还有个女人 她满身都是大便 后来听说是 浴池的厕所堵了 才用车把大便都拉走的",32
母亲上月20日去世，心情非常悲哀、失落孤独寂寞，头痛头晕脑胀，运气很差、工作很不顺利，本周准备和别人签订生意上的合作合同，昨晚我梦见了和我亲弟弟性交，被我父亲推门进方看到了，今天睡醒后这个梦还是非常清晰，记忆犹新。此梦预示什么？请大师指点迷津，谢谢大师！,27
昨晚做梦梦见自己和别人打麻将，第二天我们一伙人就去了一个地方游玩，那个地方很美很古老，但是过会就接到电话说其中一个和昨晚和我们打麻将的人死了，我们就商量着去看他，于是到了医院后他的妻子就领着我们去了太平间，我还记得当时下了地下室后走的路是弯弯曲曲的，拐了好几次到了，看见地下放了很多尸体。他的尸体放在里面的屋子，说是要一个人一个人进去，我当时很害怕不敢看尸体，但是我撇了下放在我旁边的尸体，我妈妈还和我说，该你了，我都去看了，不用怕，没什么的。。。我就被电话吵醒了，大师，请问这个梦是什么意思？,24
梦见大牙松了（大牙本身就坏了），意识控制自己不要去搞它，不要让它掉了，日后会慢慢长回来的，但事与愿违，最终还是掉出来了，拿在手上一看，是颗金牙，下面还有两个牙脚，带一点血。大师，帮我解下好吗？,14
"请问梦见 一大家人回到了祖屋，雨很大，屋里到处漏雨有些破旧。还有2个死去的亲人，还与他们说了话，死去的爷爷腿没有了,我问他怎么了，他说前段时间做了手术，没什么事。 还有以前祖屋喂的猫，生了个小猫。预示着什么？",14
梦见自己捡了一块牌匾，就去挂在庙里的牌坊上，然后抹干凈了。就看到我的一对刚刚结婚的夫妻同事。然后就看到远处的光秃秃的树林和天上太阳升起来了。笑了起来。觉得很美很难得。。同事在旁边说:我们刚刚看了，回来。,7
我梦见和我表弟在一起，他由于尿急就尿在一个矿泉水瓶里，后来我感觉口渴拿起就喝，感觉是尿又吐出来，,17
梦见在公司上班，好像是晚上，下牙齿要掉了，就一个牙，然后掉下来一块有血，嘴里不舒服，用牙磨磨又掉下来一块，不过口里的牙还有根，没全掉下来。因为之前梦见过掉牙然后有亲人去世了，所以很害怕，希望大师给解解,14
梦到别人开车撞人肠子都出来了还有血，司机竟然不知道，别人告诉他他还笑，被撞的那个人还起来把肠子拿起了看,9
梦见和朋友走在路上，看到前方一个斜坡涨水，工人在抬铁板，右手边是条河，右后方也有一块铁板，突然间这个铁板往下陷，河水没有了，涨的水也没有了，工人弄的铁板也在往下陷，接着路面开始分裂塌陷，我和朋友愣了下，旁边的商铺倒是没事，我推了朋友一把到商铺，自己差点陷下去，还好脚踩了下。大家都躲进商店，看到眼前刚还走过的地方都塌陷了。大家就在商店里等待,17
 昨晚我梦见跟我分手后的女朋友回来到我身边。躺在我的床上，她心情不好好像是回来找我呵护的。但是我没有理她。那时候心里想着她离开我的气。后来他现在的男朋友来了。好像是她在我以前的那个男朋友 。对她不好。进来就打她 叫她回去。不过在打她的时候我没有站出来帮忙。心里想着既然已经分手了就不关我的事了的矛盾心里。最后女友什么话也没有说就自己默默的离开了。那个打他的男人也走了 。慢慢的我也醒了。,8
 我梦见女友被劫持，地点有点像我小时候经历过的地方。梦里感觉自己很厉害。会飞。一直跟到关女友的地方。是一个两层楼的建筑。但是我到了哪里好像又有点徘徊，不知道是不是怕了 。貌似那时也变的不厉害了。感觉自己飞不起来。但是总觉的自己还是会飞的。最后女友没有救出。有点自责后来就醒了。,13
